from,to,distance,road_type,road_name,oneway
2167149180,299879549,33.414972920723166,residential,Bhavathi Amman Koil Street,False
2167149180,2167149183,136.9810882004582,residential,2nd Street,False
2167149183,300188534,48.61278803649435,residential,Amman Koil Street,False
2167149183,300188503,12.585197211357169,residential,Amman Koil Street,False
2167149183,2167149180,136.9810882004582,residential,2nd Street,False
2167149210,299382716,44.42151541453515,residential,,False
2167149210,299886460,46.526078172195284,residential,,False
2167149210,2167149212,81.70998293649969,residential,,False
2167149212,338223169,39.94985459235025,residential,4th Cross Street,False
2167149212,338223175,44.11492356880702,residential,4th Cross Street,False
2167149212,2167149210,81.70998293649969,residential,,False
2167149222,299383745,15.878352752916227,residential,,False
2167149252,299886615,55.008208985427686,residential,,False
2167149252,6305009114,48.61453407236457,residential,,False
2167149252,6245972922,111.80648114345712,residential,,False
2167149303,330420309,37.672487662467994,residential,,False
2167149303,330420320,44.84501153437087,residential,,False
2167149303,2167149327,87.91156708403446,residential,,False
2167149306,330420245,40.14407112474392,residential,,False
2167149306,300194151,48.704901181006534,residential,,False
2167149306,2167149309,102.45323455619155,residential,,False
2167149309,300159433,40.25373152087371,residential,12th Cross Street,False
2167149309,330420320,47.822452521487044,residential,12th Cross Street,False
2167149309,2167149306,102.45323455619155,residential,,False
2167149315,300159443,42.22557210505747,residential,,False
2167149315,330420309,46.567111978255305,residential,,False
2167149315,2167149324,90.13661671101163,residential,,False
2167149324,338223214,46.94219182738998,residential,,False
2167149324,300159299,39.66834451684753,residential,,False
2167149324,2167149315,90.13661671101163,residential,,False
2167149327,300159443,42.0478663494375,residential,,False
2167149327,300159433,43.955216903038014,residential,,False
2167149327,2167149303,87.91156708403446,residential,,False
2168356844,11632563861,17.016056798467236,secondary,Five Furlong Road,False
2168356844,2157590814,14.653025050559616,secondary,Five Furlong Road,True
2168576074,11054524287,42.5441270738453,residential,4th Main Road,False
2168576074,8042009288,20.26315982180326,residential,VGP Selva Nagar Extn 1st Main Road,False
2168576074,1457503217,95.58373245321862,residential,VGP Selva Nagar Extn 1st Main Road,False
2168576076,2168576084,87.07385467734606,residential,Anna Nagar 2nd cross,False
2168576077,1765261172,27.899589801146963,residential,Veenus Colony 3th Street,False
2168576077,11054537025,20.76385659488894,residential,Veenus Colony 3th Street,False
2168576077,2168576080,116.72339504470631,residential,,False
2168576080,2168576077,116.72339504470631,residential,,False
2168576080,14141791482,26.559251840372482,residential,Balakrishna Nagar 1st Main Road,False
2168576080,1765261170,28.042023839823266,residential,Balakrishna Nagar 1st Main Road,False
2168576084,300464568,30.242447601901738,residential,Anna Nagar 1st Street,False
2168576084,4252220058,13.123378778665462,residential,Anna Nagar 1st Street,False
2168576084,2168576076,87.07385467734606,residential,Anna Nagar 2nd cross,False
2168576086,300313916,39.30789371319398,residential,Sarathy Nagar 5th street,False
2168576086,300464562,181.23866775455065,residential,,False
2168576086,300464560,53.312957508505505,residential,Sarathy Nagar 5th street,False
2168576088,300313917,43.21135752633909,residential,Tansi Nagar 19th Street,False
2168576088,300464570,96.31314733924296,residential,1st Street,False
2168576088,300464897,68.84552677410875,residential,Tansi Nagar 19th Street,False
2168576090,2168576100,71.16332266858703,residential,,False
2168576094,4294274199,5.448701998601712,residential,Kamachi Amman street,False
2168576097,300464753,23.584902143744287,residential,Sastri Road,False
2168576097,300464670,16.266350755057573,residential,Sastri Road,False
2168576097,4294274199,72.7530585648362,residential,Kamachi Amman street,False
2168576100,2168576102,79.50202183618754,residential,Avvai Street,False
2168576100,300464596,65.79394322967781,residential,Vallalar Street Tansi Nagar 12 th street,False
2168576100,2168576090,71.16332266858703,residential,,False
2168576102,2168576100,79.50202183618754,residential,Avvai Street,False
2168576106,2168576107,84.32287804444937,residential,Tansi Nagar 8th Street,False
2168576107,2168576106,84.32287804444937,residential,Tansi Nagar 8th Street,False
2168576107,300464861,54.888548887648284,residential,Tansi Nagar 16th Street,False
2168576107,300464915,10.906140738082582,residential,Tansi Nagar 16th Street,False
2168576110,325210179,45.8346340033737,residential,Dhandeeswaram Nagar 9th Main Road;Tansi Nagar 3rd street,False
2168576110,4278284253,41.31918251453428,residential,Tansi Nagar 4th Street,False
2168576110,4265546765,61.28317436642456,residential,Tansi Nagar 3rd street,False
2168576111,6588259894,26.807235597412575,residential,Service Road,False
2168576111,4278284253,66.63652879158816,residential,Tansi Nagar 4th Street,False
2168576111,4278284251,75.40302861748613,residential,Service Road,False
2168582368,4392279388,17.523123643940963,residential,,False
2168582368,10248730634,167.2823530874326,residential,Beach Road,True
2168591057,300311922,78.00084032542685,residential,Seethapathy Nagar 3rd Cross Street,False
2168591059,300463862,105.99334087871478,residential,Dhandeeshwaram Nagar 5th Main Road,False
2168591059,300463861,66.5711731960155,residential,Dhandeeshwaram Nagar 5th Main Road,False
2168591059,4278233223,164.11324966355747,residential,Dhandeeshwaram Nagar 5th Main Road Avenue,False
2168591060,300312481,94.0574294051637,residential,Jayanthi street,False
2168591066,11431797653,41.55905103929718,"['residential', 'living_street']",Ambika Cross Street,False
2168591067,300195626,43.065536766104195,secondary,Velachery Main Road,False
2168591067,325207106,131.34585293533183,secondary,Velachery Main Road,False
2168591067,4278233223,77.20594313239417,residential,Dhandeeswaram Nagar 1st Cross Road,False
2168591068,330653128,13.009886524519708,residential,Thiruvalluvar Street,False
2168591068,11763071668,38.02285574379388,living_street,,False
2168591068,2407565893,77.25442802580713,residential,Thiruvalluvar Street,False
2168628382,2168628388,27.861297103091673,tertiary,Tiruvalluvar Nagar 2nd Avenue,False
2168628382,279610140,8.127777559239988,tertiary,Tiruvalluvar Nagar 2nd Avenue,False
2168628382,11066273320,77.21110575745814,residential,,False
2168628388,313138576,36.557780410100015,tertiary,Tiruvalluvar Nagar 2nd Avenue,False
2168628388,2168628382,27.861297103091673,tertiary,Tiruvalluvar Nagar 2nd Avenue,False
2168628388,2168628393,104.15614181096215,residential,,False
2168628390,11066273320,27.48361112197291,residential,,False
2168628390,313138619,12.986315256102555,residential,,False
2168628390,2168628393,30.468869775967182,residential,,False
2168628393,2168628388,104.15614181096215,residential,,False
2168628393,2168628390,30.468869775967182,residential,,False
2168628393,313138621,33.99470835723812,residential,,False
2168628433,2168628442,79.73803576257106,residential,,False
2168628435,333737981,37.267783953669934,residential,Balakrishnan Road,False
2168628435,9179560443,120.15170725765014,residential,,False
2168628435,333734689,71.25925994712934,residential,Balakrishnan Road,False
2168628442,2168628444,99.57348824294122,residential,4th Seaward Road,False
2168628442,333734689,31.145317716601042,residential,4th Seaward Road,False
2168628442,2168628433,79.73803576257106,residential,,False
2168628444,279610136,87.89691704233901,residential,4th Seaward Road,False
2168628444,2168628442,99.57348824294122,residential,4th Seaward Road,False
2168628444,9179560436,79.79553985916532,residential,,False
2168628456,2168628462,65.60619185151089,residential,69th cross Street,False
2168628456,9179560469,57.03727968330797,residential,3rd Seaward Road,False
2168628456,301299607,242.48498834141824,residential,,False
2168628462,2168628456,65.60619185151089,residential,69th cross Street,False
2168628462,334176833,23.32556805681462,residential,69th cross Street,False
2168628462,9179560466,36.60474020463448,residential,,False
2168628473,4415687771,84.29500137983052,residential,,False
2168628473,301299607,60.43035540244933,residential,,False
2168628473,334640499,85.788962135459,residential,,False
2168628476,2168628478,72.24780659531626,residential,1st Seaward Road,False
2168628476,334176833,77.53462574029842,residential,1st Seaward Road,False
2168628476,4415687771,56.12962820746461,residential,,False
2168628478,2168628476,72.24780659531626,residential,1st Seaward Road,False
2168628478,12419970575,66.47714426214804,residential,1st Seaward Road,False
2168628478,5183088716,110.77878753051752,residential,1st Seaward Link Road,False
2168628479,333732546,36.28226588942221,residential,4th Street,False
2168628479,4415687771,68.13944738731774,residential,,False
2168628479,334640499,48.86970541466037,residential,4th Street,False
2168628480,301299618,29.970506435452936,residential,Thiruvanmiyur Kuppam Beach Road,False
2168628480,333732540,23.05541304042682,residential,Thiruvanmiyur Kuppam Beach Road,False
2168628480,11757720090,169.0977215265311,residential,,False
2168628526,2168628529,46.146451497455665,residential,,False
2168628526,10285691859,174.12053703962206,residential,,False
2168628526,10248730637,218.50461992739537,residential,,False
2168628529,2168628526,46.146451497455665,residential,,False
2168628529,319496128,136.99866329015606,residential,,False
2168628529,11061439562,55.39572099305008,living_street,,False
2168628919,301299966,18.837075130564166,residential,,False
2168628919,301299964,37.44453913485008,residential,,False
2168628919,2168628946,119.83810288997716,residential,,False
2168628932,7025018515,11.994991133058576,residential,,False
2168628932,11043356679,8.760369768420096,residential,,False
2168628932,2168628935,44.83786299147293,living_street,,False
2168628935,11786578558,22.49449222015558,residential,,False
2168628935,11043320024,21.803300183100678,residential,,False
2168628935,2168628932,44.83786299147293,living_street,,False
2168628943,5460773146,271.6730302039734,residential,Vinayagar Koil Street,False
2168628943,2168668790,120.13351735359626,residential,Vinayagar Koil Street,False
2168628943,6307362548,49.23699449291344,residential,,False
2168628943,2168628952,87.30716382265948,residential,,False
2168628943,12287859034,13.932934853486042,residential,,False
2168628946,6307362548,28.07608387231632,secondary,Velachery Road,True
2168628946,2168628919,119.83810288997718,residential,,False
2168628952,11786578558,6.340759259407449,residential,,False
2168628952,11618028460,70.47930652168743,residential,,False
2168628952,2168628943,87.30716382265948,residential,,False
2168668788,334547726,87.70839346020698,residential,Pilliyar Koil Street,False
2168668788,9179599531,60.34069953898626,residential,,False
2168668788,334190110,105.73208882191055,residential,,False
2168668790,30037866,171.35812161859192,secondary,Velachery Road,True
2168668790,2168628943,120.13351735359626,residential,Vinayagar Koil Street,False
2168668803,319493832,22.576827786033267,residential,Sriram Nagar Main Road,False
2168668803,319493768,30.415603917708083,residential,Sriram Nagar Main Road,False
2168668803,334267067,278.06758538679725,residential,1st Avenue,False
2168668834,269767197,95.08247018722513,residential,,False
2168668834,2168668837,41.03191108300986,residential,,False
2168668834,2168668837,282.1297858370405,residential,,False
2168668837,2168668842,64.9452402454048,residential,,False
2168668837,2168668834,41.03191108300986,residential,,False
2168668837,2168668834,282.12978583704046,residential,,False
2168668838,269767197,7.03021349181233,residential,LDG Road,False
2168668838,269767207,91.58074943576048,residential,LDG Road,False
2168668838,2168668850,90.60704455930431,residential,,False
2168668839,2168668848,65.65229417221126,residential,,False
2168668842,2168668837,64.9452402454048,residential,,False
2168668843,269767212,23.805465211240033,residential,,False
2168668843,2168668849,28.522729611632514,residential,,False
2168668843,2168668848,21.541039782319064,residential,,False
2168668848,2168668839,65.65229417221126,residential,,False
2168668848,2241068063,88.79110685701617,residential,,False
2168668848,2168668843,21.541039782319064,residential,,False
2168668849,2168668843,28.522729611632514,residential,,False
2168668850,2168668851,38.24080373540685,residential,Arokya Matha Nagar 1st Street,False
2168668850,9189073691,58.645722040782296,residential,Arokya Matha Nagar 1st Street,False
2168668850,2168668838,90.60704455930431,residential,,False
2168668851,2168668850,38.24080373540685,residential,Arokya Matha Nagar 1st Street,False
2168668851,269767207,99.79451612431173,residential,,False
2168668851,2168668854,79.78680131896343,residential,Arokya Matha Nagar 1st Street,False
2168668854,2168668857,195.74603264544717,residential,Arokya Matha Nagar 2nd Street,False
2168668854,2241068036,56.39213625242573,residential,Arokya Matha Nagar 2nd Street,False
2168668854,2168668851,79.78680131896341,residential,Arokya Matha Nagar 1st Street,False
2168668857,2168668854,195.74603264544717,residential,Arokya Matha Nagar 2nd Street,False
2168668860,269767393,21.490331080913517,residential,,False
2168668860,269767394,2.999837882592507,residential,4th Street,False
2168668860,2168668861,85.25644541709663,residential,4th Street,False
2168668861,2168668860,85.25644541709663,residential,4th Street,False
2168668861,269767389,40.75721319930835,residential,4th Street,False
2168668861,4415623860,19.991830792869077,residential,,False
2168668870,269767388,40.50811105268544,residential,,False
2168668870,4415623860,23.738042110940924,residential,,False
2168668870,256035578,85.11156199732856,residential,,False
2168668876,269767410,95.47045130153819,residential,,False
2168668876,2168668880,91.16282799053013,residential,,False
2168668876,256035577,188.12083001966278,residential,,False
2168668880,269767409,96.65540876844966,residential,Jothiammal Nagar,False
2168668880,256035577,72.92742866429614,residential,Jothiammal Nagar,False
2168668880,2168668876,91.16282799053013,residential,,False
2168668880,2168668882,130.39962271842018,residential,,False
2168668882,2168668880,130.39962271842018,residential,,False
2168668912,256035547,29.00186857626843,residential,,False
2168668912,256035548,26.451514813940477,residential,,False
2168668912,2168668916,21.75462520527807,residential,Soodiammanpet Street,False
2168668916,2168668912,21.754625205278074,residential,Soodiammanpet Street,False
2168668916,2168668922,160.94412217209185,residential,Soodiammanpet Street,False
2168668916,2237675805,63.94422681342918,residential,,False
2168668920,269768027,321.5337478280983,residential,,False
2168668920,12704454322,134.25120499241478,primary,Anna Salai (Mount Road),True
2168668922,256035543,47.91643805933756,residential,Soodiammanpet Street,False
2168668922,2168668916,160.94412217209188,residential,Soodiammanpet Street,False
2168668922,2168668934,91.48641217251625,residential,,False
2168668925,2168668937,47.98503892673253,residential,,False
2168668927,280089108,42.694088206850125,residential,,False
2168668934,280089107,38.61504229167735,residential,2nd Border Street,False
2168668934,2237675840,202.67380672985976,residential,,False
2168668934,2168668922,91.48641217251624,residential,,False
2168668937,2237675807,34.8295469471665,residential,,False
2168668937,280089108,33.486322733799184,residential,,False
2168668937,2168668925,47.98503892673253,residential,,False
2168668966,7035475572,8.080917786354766,residential,,False
2168668966,7035475567,103.70165110220726,secondary,70 Feet Road,True
2168737133,333744537,20.838534104344088,residential,Journalist Colony,False
2168737133,301299740,94.41519403329374,residential,Journalist Colony,False
2168960104,11626010096,34.61703219273025,residential,,False
2168960106,300159529,12.415459728062796,residential,,False
2168960106,300159070,35.62235809654058,residential,,False
2168960106,2168960109,116.30990142371382,residential,,False
2168960109,12067413872,38.67648527133911,residential,,False
2168960109,2168960106,116.30990142371382,residential,,False
2168960112,300159867,25.43033642111503,tertiary,Nethaji Road,False
2168960112,2168960115,68.8855409849084,residential,,False
2168960112,11190008351,30.62975412025454,tertiary,Nethaji Road,False
2168960115,2168960112,68.8855409849084,residential,,False
2168960115,11054248074,30.090680928989855,residential,,False
2168960115,11190008352,27.89191211223803,residential,,False
2168960194,2168960219,124.18797578343055,residential,Angalamman Koil 2nd Street,False
2168960194,11058075115,43.028135028977914,tertiary,Cart Track Road,False
2168960194,366081906,218.9674447175471,tertiary,Cart Track Road,False
2168960212,299880374,56.38428530722428,tertiary,Nethaji Road,False
2168960212,7825577543,33.89375149435463,tertiary,Nethaji Road,False
2168960212,299880590,243.60727081155312,"['residential', 'living_street']",,False
2168960219,2168960194,124.18797578343055,residential,Angalamman Koil 2nd Street,False
2168960226,2168960231,174.3424394029551,residential,Parthasarathi Nagar 1st Street,False
2168960231,7825577543,77.20185031698432,tertiary,"['Nethaji Road', 'Pillayar koil street']",False
2168960231,11801377581,24.980991478285816,tertiary,Pillayar koil street,False
2168960231,2168960226,174.3424394029551,residential,Parthasarathi Nagar 1st Street,False
2168960235,11801377581,71.29283492592894,residential,,False
2168960236,339281255,94.77711578820117,residential,Chandran Street,False
2168960237,11770605202,69.1586137792723,residential,,False
2168960237,2168960241,158.07451481778202,residential,,False
2168960237,11058020272,148.82160982325058,residential,,False
2168960241,2168960237,158.07451481778202,residential,,False
2168960241,11499940376,26.436064892732276,residential,,False
2168960241,11058020272,88.84115252725758,residential,,False
2168960244,11499940376,62.368014394383344,residential,,False
2168960244,7826460030,26.307668369891992,tertiary,Pillayar koil street,False
2168960244,299880309,195.30792406984136,tertiary,Pillayar koil street,False
2168960247,2168960251,139.3122796206202,residential,2nd Street,False
2168960247,11770605202,19.424169788011547,residential,,False
2168960247,2168960252,37.039827694206835,residential,2nd Street,False
2168960251,2168960247,139.3122796206202,residential,2nd Street,False
2168960252,2168960247,37.039827694206835,residential,2nd Street,False
2168960252,247714672,540.7527616030984,secondary,Five Furlong Road,False
2168960252,247714667,215.09185958578226,secondary,Five Furlong Road,False
2172864851,364631694,38.11280653927341,residential,,False
2172864851,9189148383,4.890880368632812,residential,,False
2172864851,6307292987,83.18314421946707,residential,,False
2172864854,364637075,22.871847137341838,residential,,False
2172864854,364628501,162.80008995074846,residential,,False
2172864854,364637097,77.43249240879058,residential,,False
2172864868,11190315103,28.732540617887256,residential,,False
2172864868,2172864869,58.49787845979849,residential,,False
2172864868,2172864871,76.94585291001523,residential,,False
2172864869,364637097,37.8708278155158,residential,,False
2172864869,2172864868,58.49787845979849,residential,,False
2172864869,364637098,106.47439030759327,residential,,False
2172864871,9189157726,32.23209579768455,residential,,False
2172864871,2172864874,64.73015576983903,residential,,False
2172864871,2172864868,76.94585291001523,residential,,False
2172864874,364631671,28.195755927236394,tertiary,Poonamalle Road,False
2172864874,364631668,22.653647541720865,tertiary,Poonamalle Road,False
2172864874,2172864871,64.73015576983903,residential,,False
2172864875,11436607441,40.438664223016104,residential,2nd Street,False
2172864895,364218016,119.7933459199776,residential,Visalakshi Nagar Street,False
2172864895,364622716,155.29986569710132,residential,Visalakshi Nagar Street,False
2172864895,11436643484,47.71823698882618,residential,,False
2172869870,257430115,58.16481942804143,residential,Ellaiamman Koil Street,False
2172869870,11402604957,141.8151114014062,residential,4th Cross Street,False
2172869870,11050737789,33.78332515035534,residential,Ellaiamman Koil Street,False
2172869874,310580380,95.86103189571682,residential,Jeevarathinam Nagar 2nd Street,False
2172869874,310580366,35.08904527772663,residential,Jeevarathinam Nagar 2nd Street,False
2172869874,310580355,246.54492714189956,residential,,False
2172995830,312025305,86.01152113929874,residential,Indira Nagar 1st Main Road,False
2172995830,312025158,100.94920538038086,residential,Indira Nagar 1st Main Road,False
2172995830,2172995831,37.720407919863504,residential,3rd Cross Street,False
2172995831,312025310,38.52547645662105,residential,3rd Cross Street,False
2172995831,312025307,82.21903073359286,residential,,False
2172995831,2172995830,37.720407919863504,residential,3rd Cross Street,False
2172995833,312025310,44.12426861796107,residential,3rd Cross Street,False
2172995833,312025161,80.79360637389978,residential,Indira Nagar 2nd Main Road,False
2172995833,291192621,87.68960481711711,residential,Indira Nagar 2nd Main Road,False
2172995834,310102929,74.96095370418347,residential,Pallipattu Main Road,False
2172995834,310102919,96.00376384507061,residential,Pallipattu Main Road,False
2172995834,12833451245,74.8298298810046,residential,,False
2172995850,310102929,142.9885044621999,residential,Mayor Ramanathan Road,False
2172995851,2172995858,44.323602982627236,residential,,False
2172995854,2172995858,55.72300534461537,residential,,False
2172995858,2172995851,44.323602982627236,residential,,False
2172995858,11367933030,90.88911308086146,residential,,False
2172995858,2172995854,55.72300534461537,residential,,False
2172995861,11367933030,25.001585203308583,residential,Pallipattu Main Road,False
2172995861,4843289228,123.18931614969875,residential,Yogi Gardens,False
2172995861,11052083607,8.575192021608926,residential,Pallipattu Main Road,False
2172995863,2172995868,99.61770180212442,living_street,,False
2172995868,11052085400,45.5555207663504,residential,Sriram Nagar Main Road,False
2172995868,310102966,79.63774607887025,residential,Sriram Nagar Main Road,False
2172995868,2172995863,99.61770180212442,living_street,,False
2173002867,2173002868,96.48866990811509,residential,,False
2173002868,3900810109,22.293714543432824,residential,TM Maistry Street,False
2173002868,313786542,80.56655566742242,residential,TM Maistry Street,False
2173002868,2173002867,96.48866990811509,residential,,False
2173017133,2173017135,18.173464028966645,living_street,,False
2173017135,11052085400,35.111103603275446,residential,Sriram Nagar Main Road,False
2173017135,268789815,96.57128042694356,residential,Sriram Nagar Main Road,False
2173017135,2173017133,18.173464028966645,living_street,,False
2173017231,269219568,87.12826608629855,residential,Lake View Road,False
2173017231,269219575,7.5185199508466205,residential,Lake View Road,False
2173017231,2173017243,48.336566671462755,residential,,False
2173017243,2173017243,192.09404251280145,residential,,False
2173017243,2173017243,192.09404251280145,residential,,False
2173017243,2173017231,48.33656667146275,residential,,False
2173017275,269219215,69.1695194323025,residential,,False
2173017275,11328968586,12.612331064639037,residential,,False
2173017275,269219259,40.16750128740914,residential,,False
2188756766,310504165,95.77141308227951,tertiary,Thandavarayan Street,True
2188756766,2215260371,185.4457611943086,residential,Satyadev Avenue,False
2188756773,310504165,7.467630548990524,residential,,False
2188756773,2188756766,88.62328833309577,tertiary,Thandavarayan Street,True
2188756778,264040315,7.0561200683885685,residential,South Beach Avenue,False
2188756778,2188756773,101.48493566715369,tertiary,Thandavarayan Street,True
2188756778,264040677,77.86053476080505,residential,South Beach Avenue,False
2188756862,264040678,97.86599289575845,residential,South Beach Avenue,False
2188756862,264040682,51.543384607509275,tertiary,Janaki Avenue,False
2188756862,9853373945,169.07213010656164,tertiary,Janaki Avenue,False
2188756965,310504062,124.26405078055208,primary,Santhome High Road,True
2188756965,264040319,8.165490426478252,tertiary,Janaki Avenue,False
2197525463,9575558232,9.12204399550337,primary,,False
2197525463,12725165090,130.92068908482082,primary,Inner Ring Road (Southern Sector),True
2197525484,6451660876,35.308787002560464,primary,Major Mukund Varadharajan Salai,True
2197525484,8697656184,10.88665383112489,primary,,False
2198054394,12012274237,12.824134443745464,primary,Gandhi Mandapam Flyover,True
2198054394,268789823,505.4678207510897,primary,Gandhi Mandapam Flyover,False
2198054401,30268464,116.36419769472974,primary_link,,True
2198054401,2241060226,303.981111765992,primary,Sardar Patel Road,True
2212827519,268789820,16.383382119198863,secondary,Gandhi Mandapam Road,True
2212827519,671200715,34.02515781463227,primary,Sardar Patel Road,True
2212827520,2212827519,12.265474478562004,primary,Sardar Patel Road,True
2212827520,13461863764,845.6270060226656,secondary,Gandhi Mandapam Road,True
2212827527,13461863764,11.105178347481928,residential,,False
2212827527,2212827519,847.4048126213515,secondary,Gandhi Mandapam Road,True
2212827552,2212827527,382.5248591541172,secondary,Gandhi Mandapam Road,True
2212827552,269219483,183.52464886749107,living_street,Upparapalayam Street,False
2212827553,2212827552,24.07290817822456,secondary,Gandhi Mandapam Road,True
2212827553,269219478,88.63880851698066,tertiary,Ponniamman Koil Road,False
2212827553,246824741,10.022541707674808,tertiary,Ponniamman Koil Road,False
2212827559,6496905521,99.30013525827809,secondary,Gandhi Mandapam Road,True
2212827559,269219300,9.61013463932307,residential,Link Street,False
2212827559,269219299,106.89425466695707,residential,Link Street,False
2212827560,2212827559,72.878911976459,secondary,Gandhi Mandapam Road,True
2212827560,269219288,9.259792602495423,residential,Kotturpuram 1st Main Road,False
2212827560,269219381,365.3181894981192,residential,Kotturpuram 1st Main Road,False
2212827590,2212827560,360.1444913968639,secondary,Gandhi Mandapam Road,True
2212827590,11648725762,618.4652040381677,residential,"['River View Road', '4th Main Road Ext']",False
2215260201,2215260219,52.68906985582297,residential,South Kesawapuram Street,False
2215260219,11777104033,109.60772876279935,residential,South Kesawapuram Street,False
2215260219,2215260201,52.68906985582297,residential,South Kesawapuram Street,False
2215260219,2215260256,42.59279102665994,residential,,False
2215260256,2215260274,34.32837571484976,living_street,,False
2215260256,2215260270,295.7689300205818,residential,,False
2215260256,2215260270,25.6474140842472,residential,,False
2215260256,2215260219,42.59279102665994,residential,,False
2215260270,2215260256,295.7689300205818,residential,,False
2215260270,2215260256,25.6474140842472,residential,,False
2215260270,2215260334,231.49889998105297,residential,,False
2215260274,2215260256,34.32837571484976,living_street,,False
2215260321,2215260334,101.88256443890826,residential,,False
2215260322,2215260333,64.2848666204731,residential,,False
2215260322,2215260330,15.14590464422123,residential,South Kesawapuram Street,False
2215260322,11777104033,138.03407039567213,residential,South Kesawapuram Street,False
2215260330,2215260350,60.43129818511233,residential,,False
2215260330,2215260322,15.14590464422123,residential,South Kesawapuram Street,False
2215260330,2215260344,26.41007859699548,residential,South Kesawapuram Street,False
2215260332,2215260351,95.13970273090219,residential,,False
2215260333,2215260322,64.2848666204731,residential,,False
2215260333,2215260350,24.003763079235547,residential,,False
2215260333,2215260349,43.976957035697275,residential,,False
2215260334,2215260321,101.88256443890826,residential,,False
2215260334,2215260351,22.710923618242738,residential,,False
2215260334,2215260270,231.49889998105297,residential,,False
2215260344,2215260330,26.41007859699548,residential,South Kesawapuram Street,False
2215260344,2215260354,16.537216638394284,residential,South Kesawapuram Street,False
2215260344,2215260362,48.22537808371848,residential,,False
2215260348,2215260361,105.92466093329757,residential,,False
2215260349,2215260358,26.836686083509964,residential,,False
2215260349,2215260333,43.976957035697275,residential,,False
2215260349,12049050872,30.646489466338526,residential,,False
2215260350,2215260358,44.577420101949215,residential,,False
2215260350,2215260330,60.43129818511233,residential,,False
2215260350,2215260333,24.003763079235547,residential,,False
2215260350,10579711464,20.25374364711775,residential,,False
2215260351,2215260354,16.709465776388395,residential,,False
2215260351,2215260332,95.13970273090219,residential,,False
2215260351,2215260334,22.710923618242738,residential,,False
2215260354,2215260351,16.709465776388395,residential,,False
2215260354,2215260344,16.537216638394284,residential,South Kesawapuram Street,False
2215260354,2215260361,19.222776674903432,residential,South Kesawapuram Street,False
2215260358,2215260350,44.577420101949215,residential,,False
2215260358,10579711463,23.792581815772095,residential,,False
2215260358,2215260349,26.836686083509964,residential,,False
2215260359,2215260370,92.2732836420348,residential,Annai Sathya Nagar 1st Street,False
2215260361,2215260348,105.92466093329757,residential,,False
2215260361,2215260354,19.222776674903432,residential,South Kesawapuram Street,False
2215260361,2215260370,23.23925350889059,residential,South Kesawapuram Street,False
2215260362,10579711464,17.757993813865028,residential,,False
2215260362,2215260365,22.90674650861342,residential,,False
2215260362,2215260344,48.22537808371848,residential,,False
2215260362,10579711463,80.28326243538717,residential,,False
2215260365,2215260362,22.90674650861342,residential,,False
2215260370,2215260359,92.2732836420348,residential,Annai Sathya Nagar 1st Street,False
2215260370,2215260361,23.23925350889059,residential,South Kesawapuram Street,False
2215260370,2407564056,143.80389726448558,residential,South Kesawapuram Street,False
2215260371,11548856366,195.2565600549973,residential,,False
2215260371,9853373945,45.218089864689304,"['residential', 'tertiary']","['Janaki Avenue', 'Satyadev Avenue']",False
2215260371,2188756766,185.4457611943086,residential,Satyadev Avenue,False
2215260391,264031891,37.88830692361117,primary,Durgabai Deshmukh Road,True
2215260391,264031905,42.63168570872246,living_street,,False
2215260399,264031876,41.861455915534975,living_street,,False
2215260399,264031907,56.19358674641111,living_street,,False
2215260399,11045711130,86.91568582487831,living_street,,False
2215260399,264031896,152.66576854200494,living_street,,False
2215260438,2270302210,48.12535075035605,tertiary,Kamarajar Salai,False
2215260438,264031593,149.62430942378535,residential,,False
2216189371,11777067315,58.05385471273475,residential,Todhunter Nagar 2nd Cross Road,False
2216189371,269767408,26.12518203642644,residential,Todhunter Nagar 2nd Cross Road,False
2216189371,1411621698,350.3733610488731,residential,"['Jothiammal Nagar', 'Todhunter Nagar 2nd Cross Road']",False
2216189440,9189073711,86.15909941101327,primary,Anna Salai (Mount Road),True
2216290034,9181606854,27.832724174332387,living_street,Narayana Chetty Street,False
2218345758,11773347999,61.72750702576335,residential,,False
2218345768,11773362695,61.426109022229035,residential,West Canal Bank Road,False
2218345768,11773362715,82.55989259529264,residential,West Canal Bank Road,False
2218345768,11773347999,63.225573270918666,residential,,False
2218345771,334701818,64.76477029179814,living_street,,False
2218345771,11773347999,7.5523158116754185,residential,,False
2218345771,2218345819,273.319345267864,residential,,False
2218345781,11773362725,24.031687918235267,residential,,False
2218345800,269219781,57.59050836013567,residential,Teachers Colony,False
2218345819,269219500,187.73650076299649,tertiary,"['East Kottur Canal Bank Road', 'Canal Bank Road']",False
2218345819,249497874,49.07649559157834,tertiary,East Kottur Canal Bank Road,False
2218345819,2218345771,273.319345267864,residential,,False
2218345822,269219678,146.44783202268871,residential,,False
2218345836,11625951332,18.991756646635018,living_street,,False
2218345850,6586209794,104.79800920837148,residential,Surya Nagar Street,False
2218345855,2218345867,35.68002145832522,residential,,False
2218345862,269219500,48.36818027500949,residential,South Lock Street,False
2218345862,2218345890,87.94995321190828,residential,South Lock Street,False
2218345862,2218345876,100.35955134138604,residential,,False
2218345867,269219573,72.78849017302386,residential,Tulukanathamman Street,False
2218345867,269219678,45.09447596331511,residential,Tulukanathamman Street,False
2218345867,2218345855,35.68002145832522,residential,,False
