id,latitude,longitude
319500583,12.9836543,80.2613091
325206177,12.9895322,80.2189178
325206256,12.9885725,80.2185724
325206353,12.9904582,80.2178309
325206584,12.9909067,80.2181347
325206636,12.9876066,80.2201224
325206683,12.9859715,80.2229796
325207106,12.9840511,80.2226639
325207131,12.9842286,80.2218285
325207171,12.9850431,80.2198983
325207217,12.9844386,80.2199068
325207251,12.9844422,80.2203291
325207254,12.9850342,80.2203694
325207257,12.9858545,80.2180065
325207278,12.9843659,80.2190934
325207279,12.9850341,80.2190836
325207488,12.9874273,80.2183524
325207996,12.9827629,80.2218989
325208249,12.9815596,80.218709
325208583,12.9847923,80.224722
325208596,12.9841343,80.2251399
325208906,12.9831615,80.2221099
325208966,12.983189,80.2218389
325209149,12.9825398,80.2231798
325209226,12.9832645,80.2271264
325209255,12.9833181,80.2263595
325209290,12.9827907,80.2267022
325209310,12.9823656,80.2252919
325209344,12.981374,80.2241265
325209345,12.982549,80.2240867
325209359,12.9818062,80.2241091
325209363,12.9825666,80.2247761
325209553,12.9807664,80.2230827
325209556,12.981597,80.2230439
325209560,12.980757,80.2227352
325209567,12.9857412,80.2243359
325209570,12.9851881,80.2249374
325209625,12.985111,80.226315
325209831,12.9774565,80.2235307
325209833,12.9804998,80.2253806
325209851,12.9809527,80.2253573
325209921,12.9816523,80.2289483
325209932,12.9817402,80.227998
325209943,12.9811039,80.2279514
325209951,12.9829696,80.2281235
325210015,12.9821752,80.2280324
325210157,12.9801177,80.2263689
325210158,12.9798171,80.2265295
325210159,12.9793168,80.2266477
325210162,12.9792498,80.2254699
325210163,12.9801076,80.225412
325210170,12.9804795,80.2246817
325210179,12.9785458,80.2235051
325210202,12.9789896,80.2251372
325210234,12.9789836,80.2234963
325210242,12.9790009,80.2244896
325210260,12.9795119,80.2237868
325210282,12.9800751,80.2225848
325210343,12.9800888,80.2231107
325210401,12.977566,80.2226964
325210402,12.9775013,80.221206
330401242,12.9784245,80.2089787
330401245,12.9783732,80.2128289
330401247,12.977805,80.2122065
330401249,12.9711221,80.2161626
330401251,12.9706674,80.2161213
330410493,12.9959755,80.2121411
330410497,12.9958942,80.2125411
330410500,12.9947021,80.2126662
330410512,12.9917476,80.2127262
330410518,12.9927011,80.2098005
330410525,12.9914009,80.2093872
330410526,12.9905645,80.2095861
330410527,12.9931283,80.2087947
330410528,12.9973019,80.2104827
330410529,12.995644,80.2112736
330410530,12.9961316,80.2113726
330410550,12.9930574,80.2080995
330410558,12.993054,80.2137035
330412894,12.9964111,80.2086196
330413846,13.0044148,80.2099172
330413879,13.0060297,80.2128898
330413886,13.0065756,80.2124605
330413887,13.0062108,80.2123311
330413888,13.0064051,80.2115815
330413896,13.006379,80.2123784
330413897,13.0066533,80.2116941
330413898,13.0068593,80.2118396
330413943,13.0066996,80.2121881
330413944,13.0075095,80.2126798
330420098,12.9904151,80.2101377
330420101,12.9901836,80.2110124
330420108,12.9913117,80.2113094
330420111,12.992071,80.2115225
330420114,12.9922864,80.2106883
330420119,12.9921125,80.2098751
330420126,12.9917028,80.2114244
330420130,12.9906884,80.2136896
330420139,12.9910876,80.2137882
330420146,12.9896664,80.2143486
330420162,12.9906073,80.2139988
330420163,12.9907682,80.2133852
330420169,12.9900362,80.2126489
330420173,12.9912334,80.2116119
330420175,12.990259,80.2119358
330420180,12.9904087,80.2113874
330420197,12.9905196,80.2108458
330420198,12.9906915,80.2102057
330420199,12.9919889,80.2118028
330420211,12.9930475,80.2111621
330420229,12.9921552,80.2111809
330420234,12.9924966,80.2132606
330420240,12.9920834,80.2137569
330420245,12.9898546,80.2094438
330420263,12.989393,80.2111031
330420272,12.9897669,80.2111251
330420309,12.9895647,80.2076785
330420320,12.9893309,80.2084013
330648707,12.9895851,80.2228745
330648711,12.989031,80.2226086
330648715,12.9885309,80.223191
330648719,12.9858832,80.2281449
330648724,12.986924,80.2282384
330648749,12.9863158,80.2281813
330648759,12.9865424,80.2273695
330648763,12.9866564,80.2265731
330648782,12.9868492,80.229848
330648800,12.9870774,80.2298666
330648807,12.9857334,80.2296926
330648822,12.9869098,80.2288141
330648838,12.9864394,80.2297735
330648843,12.9856589,80.2303928
330648854,12.9856042,80.2306584
330648857,12.9869354,80.2309909
330648866,12.9851541,80.2319762
330648870,12.9852906,80.2316013
330648881,12.9854682,80.2311296
330648898,12.985182,80.2310122
330648900,12.9849807,80.2315554
330648908,12.9847715,80.2315128
330648924,12.9838172,80.2296403
330648927,12.9838421,80.2287272
330648930,12.9829829,80.229663
330653119,12.9846253,80.228801
330653122,12.9845597,80.2295649
330653128,12.9849662,80.229577
330653131,12.985075,80.2288415
330653136,12.9847515,80.2295686
330653469,12.9942939,80.2421256
330653536,12.9862239,80.2411166
330653540,12.9841475,80.2384084
330653546,12.9831035,80.2362552
330653556,12.9828307,80.2367182
330653560,12.9831443,80.2368205
330653587,12.9832598,80.2375333
330653592,12.9838562,80.2375237
330653631,12.9841387,80.2364349
330653635,12.9839554,80.2363323
330653645,12.9836275,80.237534
330653650,12.9835604,80.2383434
330653654,12.9834331,80.2371727
330653663,12.9836572,80.2364815
330653669,12.9837544,80.2362529
330653673,12.9833649,80.2360747
330653679,12.9837978,80.2383711
330653698,12.9835164,80.2394723
330653704,12.9830525,80.2398547
330653708,12.9831441,80.2394002
330653729,12.9833663,80.2386479
330653735,12.9825411,80.2384457
330653742,12.9833872,80.2378753
330653765,12.9827083,80.2377373
330653776,12.9831915,80.2373301
330653800,12.9827971,80.2372774
330653818,12.9827515,80.2375095
330780887,12.9830949,80.2325579
330780891,12.9827909,80.2346251
330780893,12.9834894,80.231374
332030621,13.0224546,80.2673408
332095305,13.0222769,80.2699231
332095380,13.0227739,80.2710408
333604497,12.9753903,80.2594246
333604599,12.9745853,80.2603639
333719061,12.9822295,80.254465
333719063,12.9813003,80.2541426
333719074,12.978365,80.2541698
333719075,12.9760844,80.2538647
333719107,12.9755549,80.2588593
333719108,12.9758994,80.2589533
333719109,12.9764205,80.2590749
333719112,12.9777423,80.2591791
333719120,12.9807027,80.2593735
333719159,12.978851,80.2581782
333719160,12.9790224,80.2573987
333719165,12.9785615,80.2551889
333719166,12.9781752,80.255084
333719167,12.9810931,80.2550328
333719169,12.980514,80.2548324
333719171,12.9810822,80.2561157
333719172,12.9811913,80.2588118
333719175,12.9813127,80.2579459
333719179,12.9817375,80.2580311
333719181,12.9821052,80.2574167
333719198,12.9872327,80.2596265
333727710,12.9866007,80.2571455
333727747,12.9865467,80.2575902
333727753,12.9862399,80.2570971
333727761,12.9861851,80.2574902
333727768,12.9869879,80.2571954
333727775,12.9869419,80.2576807
333732366,12.9845884,80.2571085
333732373,12.9838628,80.2560713
333732382,12.9842695,80.2561272
333732386,12.9841699,80.257056
333732415,12.9815702,80.2573205
333732433,12.9834915,80.259412
333732437,12.9836496,80.2582342
333732441,12.9831744,80.2575691
333732444,12.9830347,80.2586018
333732465,12.9831021,80.2581047
333732481,12.9829603,80.2605153
333732487,12.9823984,80.2602798
333732492,12.9818871,80.2602057
333732498,12.9818494,80.2605656
333732503,12.9807699,80.2605549
333732513,12.9806602,80.2617002
333732516,12.9821398,80.2602326
333732518,12.9822,80.2598852
333732521,12.9824533,80.2598851
333732524,12.9819398,80.2597246
333732530,12.9807023,80.259744
333732540,12.9838655,80.2665777
333732546,12.9830669,80.2663143
333732552,12.9832895,80.2655356
333734658,12.9846466,80.2633934
333734666,12.9853283,80.2626033
333734670,12.9853131,80.2627969
333734673,12.9847173,80.2627503
333734678,12.9820054,80.2618192
333734680,12.9818478,80.263795
333734688,12.9811697,80.2637402
333734689,12.9797711,80.2636301
333737975,12.9788279,80.2631376
333737981,12.9787973,80.2635628
333737992,12.9784232,80.2648389
333737999,12.9780105,80.2631971
333738001,12.977515,80.2659671
333738005,12.9778225,80.2619276
333738008,12.978563,80.2632333
333738011,12.9777323,80.2631739
333738030,12.9775807,80.2650892
333738048,12.9783967,80.2651628
333738053,12.977538,80.2654786
333738059,12.9783654,80.2655459
333738065,12.9787634,80.2640327
333738071,12.9764472,80.2638613
333738075,12.9772562,80.2639301
333738082,12.9776643,80.2639584
333738088,12.9779647,80.2639853
333738124,12.9784903,80.2640177
333738128,12.9765757,80.2622956
333738136,12.9771785,80.264896
333738142,12.9763717,80.2647928
333738149,12.9764238,80.2642822
333738155,12.9767117,80.2643109
333738163,12.97632,80.2653484
333738167,12.9766715,80.26483
333738175,12.9767329,80.2638883
333738186,12.9765429,80.2627625
333738191,12.9767755,80.2633485
333738197,12.976495,80.2633308
333743771,12.9791455,80.2616644
333743777,12.9779612,80.2609834
333743785,12.9784653,80.261819
333743796,12.978558,80.2610925
333743805,12.9778833,80.2614861
333743840,12.9782893,80.2610463
333743855,12.9788504,80.2611437
333743882,12.9799791,80.2608871
333744213,12.9745743,80.2578792
333744226,12.9750362,80.2578886
333744244,12.975593,80.255463
333744271,12.9753932,80.2564122
333744486,12.9741922,80.2614128
333744534,12.9745591,80.2620462
333744537,12.9741261,80.2619978
333744540,12.9758055,80.2625711
333744572,12.9755156,80.2605969
333744579,12.9774959,80.2614606
333744583,12.9759525,80.2613714
333744586,12.9754582,80.2615144
333744593,12.9777066,80.2595489
333744603,12.976424,80.2594535
333744613,12.9765718,80.2594645
333744626,12.9765432,80.2597158
333744637,12.9776186,80.2603844
333744667,12.9762043,80.2613764
333744671,12.9769851,80.2594952
333744676,12.9768232,80.2614061
333744680,12.9769099,80.2603406
333744687,12.9772272,80.2595132
333744690,12.9770798,80.2614216
333744693,12.9771622,80.2603562
333744696,12.9767835,80.2594802
333744700,12.9767153,80.2603288
333744703,12.9766872,80.2606778
333744707,12.9766409,80.2610084
333744711,12.9766187,80.261398
333744732,12.9763873,80.2613835
333744752,12.9764382,80.2609932
333744756,12.9764779,80.2607002
333744759,12.976502,80.2603155
333744799,12.9757245,80.2610158
333744802,12.9757074,80.2614399
333744805,12.9759299,80.2620327
333744813,12.9756599,80.2621298
333744820,12.9759701,80.2610513
333744823,12.9761656,80.2619446
333744827,12.9765667,80.2613964
333744830,12.9765495,80.2618199
333744831,12.9767065,80.2622407
334176833,12.9816484,80.2664318
334176840,12.9779423,80.2642979
334176853,12.9781519,80.2648258
334176857,12.9782186,80.2640053
334176861,12.978289,80.2632165
334176867,12.9777549,80.2628425
334176877,12.9782257,80.2618531
334176882,12.9773456,80.2628217
334189916,12.9757829,80.2566197
334189924,12.9768527,80.2568537
334189930,12.9760824,80.2556717
334189953,12.975859,80.2578081
334189959,12.9770204,80.2560941
334189966,12.9774575,80.2544705
334189979,12.9782819,80.2545887
334189992,12.9767354,80.2546828
334190009,12.9769421,80.2539984
334190017,12.9760427,80.2557803
334190021,12.9769353,80.2564429
334190029,12.9759365,80.2561452
334190035,12.9766891,80.2568216
334190057,12.9784059,80.2580932
334190076,12.9772712,80.2579991
334190081,12.977169,80.2590972
334190084,12.9782955,80.2545301
334190087,12.9790165,80.2546595
334190089,12.9790679,80.2543684
334190096,12.9788915,80.2552623
334190101,12.978635,80.2546034
334190110,12.978507,80.2555956
334190115,12.9792702,80.2557761
334190121,12.9788631,80.2556788
334190128,12.9787747,80.2562095
334201254,12.9788633,80.2585619
334201270,12.9791561,80.258571
334201276,12.9793176,80.2578019
334201281,12.9796194,80.257834
334201298,12.978533,80.2573098
334266949,12.9962867,80.2559353
334266951,12.9962485,80.2570499
334267008,12.9929456,80.2611462
334267013,12.9926829,80.261673
334267019,12.9925364,80.2624681
334267028,12.9923101,80.2624033
334267036,12.9922031,80.2628806
334267056,12.9903683,80.2606978
334267067,12.9899985,80.2593873
334267074,12.989274,80.2593159
334267076,12.9892114,80.2597861
334267079,12.9899803,80.2597292
334267095,12.9905457,80.2590406
334267100,12.9907288,80.2581677
334267123,12.9954754,80.2636683
334267125,12.9950143,80.2636222
334267127,12.9953868,80.2661625
334267130,12.9958408,80.2662141
334267140,12.9911402,80.2662708
334267143,12.9906872,80.2661846
334267147,12.989652,80.2666663
334267151,12.9893077,80.2666072
334267155,12.989235,80.2669936
334267160,12.9894061,80.268113
334267163,12.9890103,80.268046
334267165,12.9894528,80.2677851
334267167,12.9890688,80.2677269
334267254,12.9872938,80.2598601
334267270,12.9871608,80.2610774
334270726,12.9834868,80.2664523
334270741,12.9836782,80.2655857
334270752,12.9825847,80.2646234
334270766,12.9829532,80.2656426
334519374,12.9787303,80.265198
334542209,12.9778355,80.2545284
334547726,12.9785329,80.2571955
334547741,12.9780995,80.2571297
334547751,12.9782096,80.2563026
334547764,12.9785223,80.2586381
334547778,12.9788625,80.2586251
334547793,12.9781508,80.2590729
334547803,12.9782065,80.258408
334548840,12.9801583,80.259739
334548858,12.9800878,80.2606912
334640499,12.9827544,80.2670314
334640500,12.9835777,80.267233
334645948,12.9861663,80.2596539
334645951,12.9861847,80.2579753
334648143,12.9935028,80.2606957
334648144,12.9935829,80.2613308
334648145,12.9935002,80.2617645
334650982,12.9955866,80.2684533
334650984,12.9948815,80.2677261
334650985,12.9950702,80.2683626
334651031,12.9920693,80.2692098
334651429,12.9933271,80.2690343
334701818,13.0124798,80.2491201
334701844,13.0123388,80.2488472
334701849,13.0113683,80.2489673
334713047,13.010502,80.2571924
334713137,13.0109202,80.2589416
335480446,13.0025161,80.2486566
335480465,13.0024955,80.2502723
335480516,13.0047566,80.2559307
335480533,13.004237,80.2559241
335503107,13.0028165,80.2567184
335503117,13.0029463,80.255767
335503132,13.0021651,80.2540626
335503145,13.0013224,80.2540384
335515546,13.0013262,80.2511198
335515590,13.0000718,80.2493084
335515596,13.0001068,80.2504818
335515597,12.9992911,80.2502081
335515601,12.9993077,80.250875
335515602,12.998556,80.2510024
335515603,12.999675,80.2517068
335515605,12.9967499,80.2542555
335522209,12.9987892,80.2552943
335522217,12.9988046,80.2536398
335535094,13.0054443,80.2603644
335535095,13.0054414,80.2609346
335535096,13.0054456,80.2606621
335535097,13.005821,80.2604081
335535098,13.0058249,80.2609265
335535102,13.0058249,80.2606511
335535110,13.0047596,80.2603811
335535113,13.0047552,80.2609408
335535114,13.0047552,80.2606632
335535115,13.004446,80.2603852
335535116,13.0042113,80.25917
335535117,13.0046355,80.2591786
335535118,13.0045789,80.2594863
335535119,13.004198,80.2594767
335535120,13.0042151,80.2590824
335535121,13.003814,80.2590786
335535122,13.0042042,80.2593326
335535123,13.0037948,80.2593271
335535129,13.0055321,80.2578688
335535130,13.0055116,80.2582537
335535133,13.0061141,80.2609469
335535134,13.0061106,80.2606439
335535135,13.0064455,80.2603901
335535136,13.0064526,80.2609469
335535137,13.0064485,80.2606427
335535138,13.006789,80.2609404
335535139,13.006789,80.2604084
335535140,13.006789,80.2606358
335535141,13.0041911,80.2596351
335535142,13.0038107,80.2596231
335535143,13.0031834,80.2599366
335535145,13.0039618,80.2616928
335535149,13.0012036,80.2644306
335535150,13.0015553,80.2640986
335997558,13.018897,80.2413267
338222919,12.9825453,80.2236553
338222927,12.9799048,80.2144024
338222942,12.9784772,80.2150757
338222949,12.9773901,80.2152943
338223162,12.9862228,80.2099403
338223169,12.9862476,80.2090418
338223175,12.9854953,80.2091043
338223207,12.9901842,80.2061326
338223214,12.9898151,80.2069014
338223221,12.9918504,80.2062495
338223227,12.9916884,80.2066589
338223232,12.9824175,80.2295247
338223241,12.9822352,80.2306772
338223248,12.9748515,80.2260006
338223254,12.9749469,80.2271631
338223258,12.971013,80.2204437
338223259,12.9758716,80.2186878
338223272,12.984981,80.2179249
338223280,12.9860566,80.2129426
338282591,12.9705616,80.2188686
338282602,12.972368,80.2195902
338282605,12.9718843,80.2193805
338282639,12.9735438,80.2172131
338282645,12.9735591,80.2171898
338341070,12.9759411,80.2103576
338341110,12.9697168,80.2186844
338341116,12.9683361,80.2181293
338406414,12.9701126,80.2204467
338406415,12.9697776,80.2204517
338406416,12.9698845,80.2241127
338406419,12.9725698,80.2223734
338406481,12.9723157,80.2211844
338406517,12.9733833,80.2199781
338406531,12.9757501,80.2219517
338406537,12.9761907,80.2233787
338406543,12.9756732,80.2226719
338406544,12.9748906,80.2231874
338406545,12.9751538,80.2231776
338406546,12.9748255,80.222617
338406549,12.9749637,80.2219008
338406554,12.9751649,80.2226906
338406562,12.9750627,80.2224526
338406569,12.975568,80.2216913
338406589,12.975721,80.2223191
338406601,12.9765378,80.2227608
338406630,12.9800506,80.2184067
338406637,12.9810724,80.2180746
338406648,12.982412,80.2178536
338406658,12.9852018,80.2178505
338406669,12.9856366,80.217889
338406678,12.9861744,80.2179865
338406694,12.9874624,80.2182229
338406725,12.9883099,80.2184145
338406731,12.9886272,80.2184992
338406737,12.9895792,80.2187914
338406743,12.9900885,80.2189838
338406748,12.9905819,80.219162
338406760,12.9916914,80.2194481
338406831,12.9866988,80.2146081
338406836,12.9854935,80.2145819
338406860,12.9759943,80.2214036
338417876,12.9786684,80.2244943
338417879,12.9795298,80.2244906
338417885,12.9797346,80.2254419
338417891,12.9796415,80.2261846
338417897,12.9792278,80.2248679
338417903,12.9799712,80.2254229
338417906,12.9772234,80.223144
338440033,12.9876831,80.2199697
338440035,12.9868709,80.2196329
338440036,12.9828497,80.212124
338440038,12.9866539,80.2103908
338440041,12.987002,80.2104135
338440044,12.9866446,80.2099615
338440047,12.9843492,80.209044
338440049,12.9862222,80.2078561
338440186,12.9863942,80.2222179
338440189,12.9872452,80.2223641
338440191,12.9935921,80.2153595
338440193,12.9932318,80.2152256
338440200,12.993069,80.2165386
338440202,12.9941155,80.2172987
338440205,12.9946012,80.2167466
338440214,12.9938922,80.2174862
338440220,12.994323,80.217129
338440222,12.9932014,80.2163309
338440223,12.992914,80.216771
338440225,12.9933438,80.2161228
338440232,12.9934751,80.2159148
338440245,12.9930359,80.2156088
338440252,12.9945112,80.2169082
338440253,12.9923306,80.2157133
338440255,12.9931159,80.2154975
338440257,12.9936637,80.2158304
338440260,12.9932423,80.2129132
338440263,12.9885887,80.21567
338440271,12.9896216,80.2162505
338440272,12.989104,80.2163098
338440274,12.9890954,80.2157754
338440292,12.9902542,80.2156755
338440293,12.9878381,80.2183136
338440297,12.9880357,80.2175131
338461031,12.9772219,80.226268
338461054,12.9776691,80.2276749
338461071,12.9776026,80.2262508
338461081,12.9769774,80.225402
338461084,12.9777619,80.2253446
338461089,12.9769897,80.2263102
338461093,12.9766018,80.2257467
338461163,12.9753555,80.2221791
338461174,12.9768089,80.2288747
338461183,12.978381,80.2288429
338461201,12.977031,80.2305181
338461207,12.9805685,80.229311
338461216,12.9796443,80.2292977
338461249,12.9775367,80.2293123
338461263,12.9780983,80.2304142
338461267,12.9781607,80.2316609
338461274,12.9771428,80.2326102
338461288,12.9786543,80.2331047
338461292,12.9785951,80.2321276
338461296,12.9795563,80.232137
338461299,12.9795581,80.2317676
338461302,12.9792253,80.2321329
338461315,12.9789259,80.2321222
338461336,12.9786022,80.231449
338461359,12.9781375,80.231174
338461377,12.9796502,80.2297818
338461380,12.9804994,80.2298601
338461383,12.9804466,80.2303864
338461386,12.9808628,80.2299573
338461388,12.9809667,80.2312281
338461391,12.9809136,80.2303194
338461394,12.9800969,80.2298271
338461399,12.9796633,80.2310796
338461403,12.9762417,80.2217575
338461405,12.976552,80.2222642
338461408,12.9807953,80.2292641
338461410,12.9770381,80.2212104
338461412,12.9770335,80.2218668
338461428,12.977541,80.2222232
338461433,12.9769545,80.2222622
338461438,12.9813316,80.2253337
338461443,12.9813864,80.2259448
338461444,12.9816352,80.2263053
338461446,12.981642,80.2267286
338461455,12.9847405,80.2288124
338461469,12.9829387,80.2303649
338461488,12.9812879,80.2342304
338461507,12.9812629,80.2396681
338461524,12.9811862,80.2342088
338461551,12.9806957,80.233255
338461555,12.9793061,80.2331913
338461563,12.9807974,80.2323405
338461571,12.9802276,80.2332766
338461576,12.9803578,80.2323771
338461580,12.9814181,80.233695
338461583,12.9809727,80.2336295
338461588,12.9800367,80.2340295
338461645,12.9800226,80.2342662
338461661,12.9798607,80.2340083
338461667,12.9811416,80.2344382
338461672,12.9808862,80.2341585
338461675,12.9799975,80.2345124
338461681,12.9811245,80.2346703
338461683,12.9811206,80.2348969
338461684,12.9807151,80.2348612
338461685,12.9808636,80.2348962
338461686,12.9804693,80.2358004
338461698,12.9804098,80.2350653
338461699,12.9807272,80.2351714
338461700,12.980384,80.2358192
338461701,12.9802099,80.2365218
338461702,12.9818259,80.234328
338461703,12.9817444,80.2336967
338461705,12.9818267,80.2350499
338461710,12.9813239,80.2379488
338461711,12.981972,80.2380568
338461713,12.9825292,80.2361046
338461714,12.98213,80.2360417
338461719,12.9832641,80.2363267
338461732,12.9838577,80.236575
338461736,12.9840554,80.2366624
338461740,12.9826967,80.2365346
338461742,12.9820863,80.2368031
338461744,12.9821657,80.2354865
338461748,12.9820124,80.2378586
338466125,12.9816238,80.2379991
338466127,12.9826581,80.2380275
338466130,12.9833864,80.2383105
338466135,12.9821035,80.2371811
338466137,12.9820964,80.2373768
338466140,12.9821001,80.2370287
338466143,12.9826071,80.2363065
338466146,12.9820937,80.2365233
338466149,12.9825824,80.2355623
338466152,12.981889,80.2346882
338466154,12.9823563,80.2348305
338466159,12.9824457,80.2344976
338466165,12.9819054,80.2329106
338466168,12.9822479,80.2327975
338466171,12.9825503,80.2327118
338466186,12.9838371,80.2304556
338466189,12.9832142,80.2304337
338466197,12.9841833,80.2296955
338466201,12.9841016,80.230508
338466203,12.984312,80.229709
338466206,12.984233,80.2304435
338466227,12.9833826,80.2281266
338466229,12.9853519,80.226327
338466232,12.9813243,80.2389227
338466234,12.9816746,80.2389554
338466244,12.9814448,80.2396787
338466249,12.9819447,80.2403759
338466263,12.9813919,80.240246
338466268,12.9809449,80.239493
338466272,12.9813042,80.242107
338466283,12.9811546,80.2358986
338466287,12.980296,80.2361297
338466300,12.9812317,80.2379385
338466305,12.9806992,80.2378682
338466317,12.9807739,80.2366318
338466322,12.9806272,80.2366094
338466331,12.9805096,80.2378463
338466343,12.9804078,80.2381117
338466356,12.9801756,80.2385217
338466363,12.9796077,80.2384316
338466370,12.9801361,80.2388326
338466376,12.9794541,80.238752
338466381,12.9805034,80.2392758
338466394,12.9808076,80.2392944
338466402,12.9810476,80.2394802
338466414,12.9812828,80.2398565
338466420,12.9801603,80.2397908
338466427,12.9805345,80.2415159
338466434,12.9804361,80.2422171
338466442,12.9813142,80.2415757
338466449,12.9800486,80.2414584
338466458,12.9813114,80.2412606
338466467,12.980055,80.2411943
338466474,12.9796717,80.2407971
338466480,12.9796198,80.2413995
338466487,12.9793269,80.2413697
338466490,12.979104,80.2426773
338466495,12.9793742,80.2427102
338466500,12.9793268,80.2430123
338466505,12.9791641,80.2422723
338466510,12.9799618,80.2424421
338466519,12.9798611,80.2414588
338466526,12.9797965,80.2419449
338466530,12.9800257,80.2419837
338466535,12.979249,80.2418212
338466544,12.9795372,80.2418782
338466548,12.9801029,80.240544
338466553,12.9801363,80.2402695
338466558,12.9801724,80.2399765
338466562,12.9813836,80.240023
338466567,12.9820121,80.2401854
338466571,12.9829885,80.240753
338466576,12.983199,80.2408636
338466580,12.9836155,80.2409812
338466584,12.9841223,80.2411056
338466588,12.983109,80.2405431
338466591,12.9836322,80.2407465
338466595,12.9832313,80.2402352
338466601,12.9839622,80.2416045
338466605,12.9817923,80.2408496
338466611,12.9828399,80.2410702
338466615,12.9818637,80.2406474
338466621,12.9819158,80.240465
338466625,12.9829056,80.2409159
338466628,12.9817475,80.2410179
338466631,12.9827201,80.2413832
338466635,12.98167,80.2412493
338466638,12.9826565,80.241578
338466642,12.9816016,80.2414714
338466645,12.9825575,80.2418209
338466648,12.9815474,80.2416458
338466653,12.9824771,80.2419959
338470409,12.9830643,80.2412637
338470412,12.9829156,80.2416664
338470417,12.9834731,80.241424
338470421,12.9833013,80.2418122
338470423,12.9831474,80.2417487
338470425,12.9832924,80.2413562
338470427,12.9834193,80.2409268
338470430,12.9838532,80.2418222
338470436,12.9833967,80.2416081
338470440,12.983741,80.2420401
338470445,12.9833753,80.2422681
338470448,12.9835031,80.2425384
338470451,12.9824433,80.2420717
338470454,12.9823094,80.2423464
338470461,12.9833415,80.2431558
338470466,12.9834306,80.2427621
338470473,12.9843052,80.242825
338470480,12.9843604,80.2430845
338470486,12.9843707,80.2433382
338470503,12.9813991,80.2432641
338470506,12.981396,80.2434367
338470511,12.9813069,80.2418322
338470515,12.9805062,80.2417318
338470518,12.980371,80.242519
338470524,12.9813998,80.2425721
338470527,12.9821618,80.2427179
338470529,12.9814799,80.2417873
338470531,12.9824116,80.2421416
338471944,12.9828444,80.2370233
338471947,12.9825638,80.2370432
338471950,12.9812278,80.2349625
338471952,12.9805395,80.2303773
338471958,12.9802899,80.2303758
338471961,12.9802612,80.2306946
339281255,12.9989103,80.2083566
339281277,12.9982437,80.208227
339291575,13.0049266,80.2101615
339291576,13.0046621,80.2112335
339291577,13.0037117,80.2108313
339291579,13.0045668,80.2109011
339291580,13.0027955,80.2102679
339291581,13.0028352,80.2094387
339291582,13.0023828,80.2102498
339291583,13.0024195,80.2094826
339291586,13.0021566,80.2112478
339291587,13.0022894,80.210751
339291588,13.0015455,80.2088597
339291597,13.0036245,80.2095396
339291598,13.0019452,80.208915
339291599,13.0012431,80.2088311
339291600,13.0008633,80.2087249
339291603,13.0008197,80.2096674
339291604,13.0012187,80.2096766
339291876,13.0005382,80.2087434
339291879,12.9995757,80.209099
339291884,13.000483,80.2091654
339291895,12.9995205,80.2093924
339291898,13.0003966,80.209386
339291901,12.9981669,80.2096013
339291906,12.9995729,80.2091193
339291907,12.9981586,80.2088909
339291908,12.9983933,80.2093563
339291912,12.9979664,80.2092774
339291913,12.9974754,80.2089674
339291914,12.99878,80.2090023
339291915,12.9987323,80.2093432
339291916,12.9984291,80.2089271
339291917,12.99846,80.2085736
343711369,13.0193299,80.2195154
347454091,13.0253694,80.2417193
347454092,13.0254918,80.2425247
359084663,12.9799864,80.252609
359370702,13.0227131,80.2671124
359370703,13.0221628,80.2670144
359370712,13.0224298,80.2667774
360894427,13.0033863,80.2696395
363959498,13.0255686,80.2045893
363961635,13.0273202,80.2030579
363969036,13.0269757,80.2030199
363973297,13.0253868,80.2063
363974336,13.0248934,80.2062881
363974388,13.0236739,80.2065764
363974824,13.0244251,80.2063282
363974828,13.0258251,80.2063439
363975892,13.0263432,80.2073189
364027184,13.0270877,80.2014107
364027185,13.0269119,80.2022546
364027344,13.027875,80.2015415
364027472,13.0191921,80.1993386
364027548,13.0252394,80.2003648
364032451,13.023101,80.2000125
364032452,13.0224253,80.2032346
364032459,13.0272176,80.2007736
364032492,13.0280705,80.2009226
364069484,13.0161723,80.19882
364069485,13.0159358,80.1995689
364168481,13.0177544,80.1990925
364173924,13.0160999,80.1990998
364175463,13.0248236,80.2035182
364218016,13.0242062,80.2027594
364218928,13.0239695,80.2028556
364218931,13.0237831,80.2033624
364220649,13.0259139,80.200504
364549082,13.0257112,80.2070041
364550448,13.0253624,80.2071826
364571150,13.0180218,80.2035152
364571311,13.0142018,80.2025627
364572470,13.0251876,80.204117
364584847,13.01782,80.1986916
364585047,13.0162477,80.1984391
364585346,13.015841,80.1983711
364585504,13.0156401,80.1990434
364585941,13.0160394,80.1992621
364622716,13.0246168,80.2002566
364622720,13.0236346,80.2016498
364622729,13.0249888,80.2018266
364622735,13.0230761,80.2033268
364622736,13.0229901,80.2039308
364622737,13.0224614,80.2043032
364628438,13.0229689,80.2064482
364628440,13.0236445,80.2059267
364628444,13.022408,80.2054308
364628445,13.0198706,80.2034833
364628446,13.0195136,80.2052299
364628447,13.0201004,80.2044886
364628448,13.0211147,80.2047851
364628452,13.0200333,80.2056405
364628453,13.0177772,80.2048385
364628454,13.0200788,80.2053135
364628455,13.0195609,80.2034398
364628456,13.0192103,80.2051872
364628457,13.0201095,80.2019624
364628459,13.0191264,80.2022749
